Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,2,8,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,193.0,21.0,17.0,4.0,0.0,80.95238095238095,19.047619047619047,0.0,0.5384615384615384,0.3002212031585119,0.38715242175487813,66.27524673499228,82.0062094665059,19.32797548485784,13.802131175270976,5.525844309586866,0.9203797849932306,0.6572443416795702,0.2631354433136603,6.937779538972326,0.33037045423677747,35.895014169526476,0.9285714285714286,13.0,0.42857142857142855,3.0,0.5714285714285714,4.0,0.07142857142857142,1.0,0.8125,0.9285714285714286,0.8666666666666666,0.5533985905294664,0.8367346938775511,0.9173530834245122,0.8095238095238095,0.30952380952380953,0.6904761904761905,0.19047619047619047,0.8083333333333333,0.8095238095238095,0.7999999999999998,0.5533985905294664,0.8367346938775511,0.8552195159338017,0.7666666666666666,0.8095238095238095,0.007,0.001,0.0,0.0,0.0,0.0,16530.0,22648.0,3900.0,100.0,90.47619047619048,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,2,9,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,193.0,21.0,16.0,5.0,0.0,76.19047619047619,23.80952380952381,0.0,0.45595854922279777,0.2853073528683261,0.3992681864072619,61.329848293742565,82.09029896535397,20.181101929017558,14.63386026762763,5.547241661389927,0.9610048537627408,0.6968504889346491,0.2641543648280918,8.002506863662514,0.38107175541250066,39.653468337901046,0.9230769230769231,12.0,0.5,4.0,0.5,4.0,0.07692307692307693,1.0,0.75,0.9230769230769231,0.8275862068965517,0.4823819106188661,0.875,0.9412087912087912,0.7619047619047619,0.3388278388278388,0.6611721611721612,0.23809523809523808,0.769047619047619,0.7619047619047619,0.746747505368195,0.4823819106188661,0.875,0.8752216037930323,0.7214854111405835,0.7619047619047619,0.007,0.0,0.01,0.0,10.0,0.0,16674.0,22648.0,3900.0,100.0,88.0952380952381,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,2,10,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,193.0,21.0,17.0,4.0,0.0,80.95238095238095,19.047619047619047,0.0,0.5757575757575758,0.2862949871667707,0.36891051510527145,61.54215078466806,75.84870397253283,20.181101929017558,12.63995575140096,7.541146177616598,0.9610048537627408,0.6019026548286172,0.3591021989341237,8.284338998326671,0.394492333253651,41.04998343234652,0.9230769230769231,12.0,0.375,3.0,0.625,5.0,0.07692307692307693,1.0,0.8,0.9230769230769231,0.8571428571428571,0.5891649892987402,0.8846153846153846,0.9367282290359213,0.8095238095238095,0.2614468864468864,0.7385531135531136,0.19047619047619047,0.8126984126984127,0.8095238095238095,0.8027210884353742,0.5891649892987402,0.8846153846153846,0.8988659488659488,0.7857142857142857,0.8095238095238095,0.007,0.001,0.01,0.0,10.0,0.0,16770.0,22648.0,3900.0,100.0,90.47619047619048,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,3,1,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,192.0,22.0,20.0,2.0,0.0,90.9090909090909,9.090909090909092,0.0,0.7924528301886792,0.2207107148710108,0.30277909198451425,47.91420809102108,62.933228044108255,20.80890688862224,10.28795381165243,10.520953076969809,0.9458594040282836,0.46763426416601955,0.47822513986226406,11.866874768157922,0.5394033985526329,57.027862307589146,1.0,14.0,0.25,2.0,0.75,6.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.8100925873009825,0.9375,0.9571162964020108,0.9090909090909091,0.1590909090909091,0.8409090909090909,0.09090909090909091,0.9204545454545454,0.9090909090909091,0.9056277056277057,0.8100925873009825,0.9375,0.9514982492255221,0.8952380952380952,0.9090909090909091,0.007,0.001,0.01,0.0,10.0,0.0,16698.0,22539.0,4009.0,100.0,90.9090909090909,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,3,2,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,192.0,22.0,18.0,4.0,0.0,81.81818181818181,18.181818181818183,0.0,0.6071428571428573,0.31070718319123514,0.38431055836146133,67.45158992167813,79.87970322058241,20.80890688862224,14.447899464336059,6.36100742428618,0.9458594040282836,0.6567227029243663,0.28913670110391726,7.287130274593077,0.3312331942996853,35.019284355477055,0.8571428571428571,12.0,0.25,2.0,0.75,6.0,0.14285714285714285,2.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.6071428571428571,0.8482142857142857,0.9107043593415775,0.8181818181818182,0.21103896103896103,0.788961038961039,0.18181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6071428571428572,0.8482142857142857,0.8734785317022159,0.8035714285714286,0.8181818181818182,0.008,0.0,0.01,0.0,10.0,0.0,17034.0,22539.0,4009.0,100.0,97.72727272727273,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,3,3,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,192.0,22.0,17.0,5.0,0.0,77.27272727272727,22.727272727272727,0.0,0.5217391304347825,0.2916028269255358,0.3753037086109938,63.304214919541565,78.00761183676195,20.80890688862224,13.461421681083747,7.347485207538492,0.9458594040282836,0.6118828036856249,0.33397660034265875,7.746893072133832,0.35213150327881054,37.22873629834746,0.7857142857142857,11.0,0.25,2.0,0.75,6.0,0.21428571428571427,3.0,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.5241424183609591,0.8660714285714286,0.9264117826617828,0.7727272727272727,0.237012987012987,0.762987012987013,0.22727272727272727,0.7808857808857809,0.7727272727272727,0.775203010497128,0.5241424183609591,0.8660714285714287,0.8920239482739484,0.7603485838779956,0.7727272727272727,0.008,0.0,0.0,0.0,0.0,0.0,16794.0,22539.0,4009.0,100.0,97.72727272727273,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,3,4,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,192.0,22.0,16.0,6.0,0.0,72.72727272727273,27.272727272727273,0.0,0.33999999999999997,0.3232906436310167,0.4072559992021163,70.18334013312207,84.64895809724142,20.80890688862224,15.300886191861215,5.508020696761024,0.9458594040282836,0.6954948269027825,0.2503645771255011,6.332617167823411,0.28784623490106415,30.432243277929796,0.9285714285714286,13.0,0.625,5.0,0.375,3.0,0.07142857142857142,1.0,0.7222222222222222,0.9285714285714286,0.8125000000000001,0.3786200927092679,0.8660714285714286,0.9415266106442576,0.7272727272727273,0.4237012987012987,0.5762987012987013,0.2727272727272727,0.7323232323232323,0.7272727272727273,0.6988636363636365,0.3786200927092679,0.8660714285714287,0.8689535731648032,0.65625,0.7272727272727273,0.008,0.0,0.01,0.0,10.0,0.0,16866.0,22539.0,4009.0,100.0,97.72727272727273,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,3,5,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,193.0,21.0,16.0,5.0,0.0,76.19047619047619,23.80952380952381,0.0,0.39999999999999997,0.31394057324599495,0.4118158552346528,69.30386239581401,87.23039141256692,19.32797548485784,15.394953547301409,3.9330219375564326,0.9203797849932306,0.7330930260619718,0.1872867589312587,6.25481228337342,0.2978482039701629,32.36144565825656,0.9285714285714286,13.0,0.5714285714285714,4.0,0.42857142857142855,3.0,0.07142857142857142,1.0,0.7647058823529411,0.9285714285714286,0.8387096774193549,0.4287464628562721,0.7755102040816326,0.8895919400148724,0.7619047619047619,0.40476190476190477,0.5952380952380952,0.23809523809523808,0.7598039215686274,0.7619047619047619,0.7409579667644184,0.4287464628562721,0.7755102040816326,0.8295414798234348,0.6920821114369502,0.7619047619047619,0.008,0.0,0.01,0.0,10.0,0.0,16770.0,22648.0,3900.0,100.0,95.23809523809524,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,3,6,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,193.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,0.6666666666666666,0.30255550591279234,0.38757000077265935,66.79055507886173,82.0946606048089,19.32797548485784,14.49067726539812,4.837298219459722,0.9203797849932306,0.6900322507332438,0.23034753425998677,6.82236166360422,0.3248743649335343,35.29785966951933,0.9285714285714286,13.0,0.2857142857142857,2.0,0.7142857142857143,5.0,0.07142857142857142,1.0,0.8666666666666667,0.9285714285714286,0.896551724137931,0.6708203932499369,0.8673469387755102,0.9454735740450027,0.8571428571428571,0.21428571428571427,0.7857142857142857,0.14285714285714285,0.8555555555555556,0.8571428571428571,0.8541114058355438,0.6708203932499369,0.8673469387755103,0.8582377939520798,0.8328912466843501,0.8571428571428571,0.008,0.0,0.01,0.0,10.0,0.0,16698.0,22648.0,3900.0,100.0,95.23809523809524,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,3,7,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,193.0,21.0,15.0,6.0,0.0,71.42857142857143,28.571428571428573,0.0,0.35714285714285715,0.36264604616735374,0.4649705210601941,80.05582528600077,98.48955554242822,19.32797548485784,19.184738474769702,0.14323701008813927,0.9203797849932306,0.9135589749890334,0.006820810004197108,3.456388654052011,0.1645899359072386,17.882828218402164,0.7857142857142857,11.0,0.42857142857142855,3.0,0.5714285714285714,4.0,0.21428571428571427,3.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.35714285714285715,0.7244897959183674,0.8532302023373453,0.7142857142857143,0.35714285714285715,0.6428571428571429,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.35714285714285715,0.7244897959183673,0.7835207120921407,0.6785714285714286,0.7142857142857143,0.008,0.0,0.01,0.0,10.0,0.0,16698.0,22648.0,3900.0,100.0,95.23809523809524,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,3,8,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,193.0,21.0,17.0,4.0,0.0,80.95238095238095,19.047619047619047,0.0,0.5384615384615384,0.27894930321104944,0.34998588167726613,61.57937448243924,74.1336329320895,19.32797548485784,11.8691293048157,7.458846180042141,0.9203797849932306,0.5651966335626524,0.3551831514305781,8.132027867671782,0.3872394222700849,42.07387304502055,0.9285714285714286,13.0,0.42857142857142855,3.0,0.5714285714285714,4.0,0.07142857142857142,1.0,0.8125,0.9285714285714286,0.8666666666666666,0.5533985905294664,0.9081632653061225,0.9492731591471089,0.8095238095238095,0.30952380952380953,0.6904761904761905,0.19047619047619047,0.8083333333333333,0.8095238095238095,0.7999999999999998,0.5533985905294664,0.9081632653061226,0.9276333532636054,0.7666666666666666,0.8095238095238095,0.007,0.0,0.0,0.0,0.0,0.0,16962.0,22648.0,3900.0,100.0,92.85714285714286,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,3,9,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,193.0,21.0,16.0,5.0,0.0,76.19047619047619,23.80952380952381,0.0,0.45595854922279777,0.3352145722307958,0.4434127104213067,72.05793560551756,91.16649711328202,20.181101929017558,17.850611959206358,2.3304899698112003,0.9610048537627408,0.8500291409145885,0.1109757128481524,5.6954418546436365,0.2712115168877922,28.221659425119896,0.9230769230769231,12.0,0.5,4.0,0.5,4.0,0.07692307692307693,1.0,0.75,0.9230769230769231,0.8275862068965517,0.4823819106188661,0.75,0.8396975044748324,0.7619047619047619,0.3388278388278388,0.6611721611721612,0.23809523809523808,0.769047619047619,0.7619047619047619,0.746747505368195,0.4823819106188661,0.75,0.7918248790539812,0.7214854111405835,0.7619047619047619,0.007,0.001,0.01,0.0,10.0,0.0,16794.0,22648.0,3900.0,100.0,92.85714285714286,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,3,10,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,193.0,21.0,16.0,5.0,0.0,76.19047619047619,23.80952380952381,0.0,0.48275862068965514,0.29846180420790874,0.37103888518913875,64.15753743996781,76.28630091223833,20.181101929017558,12.807917699335725,7.373184229681833,0.9610048537627408,0.6099008428255107,0.35110401093723015,7.831704659721194,0.3729383171295807,38.807121074297314,0.8461538461538461,11.0,0.375,3.0,0.625,5.0,0.15384615384615385,2.0,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.4853626716970755,0.8942307692307693,0.9484895671130489,0.7619047619047619,0.2907509157509158,0.7092490842490843,0.23809523809523808,0.7585034013605442,0.7619047619047619,0.7583774250440916,0.4853626716970755,0.8942307692307692,0.8995700206226521,0.7407407407407407,0.7619047619047619,0.008,0.0,0.01,0.0,10.0,0.0,16914.0,22648.0,3900.0,100.0,95.23809523809524,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,4,1,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,192.0,22.0,18.0,4.0,0.0,81.81818181818181,18.181818181818183,0.0,0.5849056603773586,0.2757430797233879,0.3820341064915068,59.86121384839369,79.40653823509982,20.80890688862224,14.471317429844508,6.337589458777732,0.9458594040282836,0.6577871559020231,0.28807224812626053,8.900258178511574,0.4045571899323443,42.77138739747065,0.9285714285714286,13.0,0.375,3.0,0.625,5.0,0.07142857142857142,1.0,0.8125,0.9285714285714286,0.8666666666666666,0.5979254811031062,0.8303571428571429,0.8985109971482153,0.8181818181818182,0.2646103896103896,0.7353896103896105,0.18181818181818182,0.8200757575757577,0.8181818181818182,0.8112554112554112,0.5979254811031062,0.8303571428571428,0.8619312406094702,0.7904761904761904,0.8181818181818182,0.007,0.0,0.01,0.0,10.0,0.0,16674.0,22539.0,4009.0,100.0,95.45454545454545,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,4,2,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,192.0,22.0,13.0,9.0,0.0,59.09090909090909,40.90909090909091,0.0,-0.020618556701030858,0.39644515177872663,0.4578769532700142,86.0644917493187,95.17062267217939,20.80890688862224,18.78285877143361,2.0260481171886298,0.9458594040282836,0.8537663077924368,0.09209309623584681,2.5905625241856067,0.11775284200843666,12.449296534658712,0.8571428571428571,12.0,0.875,7.0,0.125,1.0,0.14285714285714285,2.0,0.631578947368421,0.8571428571428571,0.7272727272727273,-0.025031308716087945,0.6875,0.8411434378069716,0.5909090909090909,0.6087662337662337,0.39123376623376627,0.4090909090909091,0.5231259968102072,0.5909090909090909,0.5289256198347108,-0.025031308716087945,0.6875,0.738209702664037,0.4545454545454546,0.5909090909090909,0.007,0.0,0.01,0.0,10.0,0.0,16842.0,22539.0,4009.0,100.0,97.72727272727273,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,4,3,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,192.0,22.0,19.0,3.0,0.0,86.36363636363636,13.636363636363637,0.0,0.6972477064220184,0.3124724706556479,0.38765706351258283,67.83481712911016,80.57528087901954,20.80890688862224,15.174816392625774,5.634090495996466,0.9458594040282836,0.6897643814829897,0.25609502254529387,7.218815103809184,0.3281279592640538,34.69098661667923,0.9285714285714286,13.0,0.25,2.0,0.75,6.0,0.07142857142857142,1.0,0.8666666666666667,0.9285714285714286,0.896551724137931,0.7008255578851517,0.8660714285714286,0.9368155653869941,0.8636363636363636,0.18506493506493504,0.8149350649350651,0.13636363636363635,0.8632034632034632,0.8636363636363636,0.8614420062695924,0.7008255578851517,0.8660714285714287,0.8533776829231375,0.8482758620689654,0.8636363636363636,0.007,0.0,0.0,0.0,0.0,0.0,16746.0,22539.0,4009.0,100.0,95.45454545454545,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,4,4,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,192.0,22.0,18.0,4.0,0.0,81.81818181818181,18.181818181818183,0.0,0.5849056603773586,0.2870800003040441,0.389634978331155,62.32235204972842,80.9863943529162,20.80890688862224,15.287823320634955,5.521083567987285,0.9458594040282836,0.6949010600288615,0.250958343999422,8.338539965972494,0.3790245439078406,40.071974998993284,0.9285714285714286,13.0,0.375,3.0,0.625,5.0,0.07142857142857142,1.0,0.8125,0.9285714285714286,0.8666666666666666,0.5979254811031062,0.8303571428571429,0.887554421535514,0.8181818181818182,0.2646103896103896,0.7353896103896105,0.18181818181818182,0.8200757575757577,0.8181818181818182,0.8112554112554112,0.5979254811031062,0.8303571428571428,0.8687734910662719,0.7904761904761904,0.8181818181818182,0.008,0.0,0.01,0.0,10.0,0.0,16842.0,22539.0,4009.0,100.0,95.45454545454545,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,4,5,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,193.0,21.0,16.0,5.0,0.0,76.19047619047619,23.80952380952381,0.0,0.48275862068965514,0.35856310562405,0.41606421885631867,79.15449690191295,88.13027522439748,19.32797548485784,16.03675392334166,3.2912215615161813,0.9203797849932306,0.7636549487305553,0.1567248362626753,4.391659459695364,0.20912664093787448,22.721776852086403,0.7857142857142857,11.0,0.2857142857142857,2.0,0.7142857142857143,5.0,0.21428571428571427,3.0,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.4853626716970755,0.7755102040816326,0.8538210797139368,0.7619047619047619,0.2619047619047619,0.7380952380952381,0.23809523809523808,0.7724358974358975,0.7619047619047619,0.7654320987654321,0.4853626716970755,0.7755102040816326,0.7999201473825535,0.7407407407407407,0.7619047619047619,0.008,0.0,0.0,0.0,0.0,0.0,16554.0,22648.0,3900.0,100.0,97.61904761904762,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,4,6,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,193.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,0.6666666666666666,0.2789077224207902,0.3501173988465966,61.57019532685371,74.16149075740715,19.32797548485784,11.88082933496969,7.447146149888152,0.9203797849932306,0.5657537778556995,0.354626007137531,8.211120670233367,0.3910057462015889,42.48308715346945,0.9285714285714286,13.0,0.2857142857142857,2.0,0.7142857142857143,5.0,0.07142857142857142,1.0,0.8666666666666667,0.9285714285714286,0.896551724137931,0.6708203932499369,0.9081632653061225,0.9581605737620775,0.8571428571428571,0.21428571428571427,0.7857142857142857,0.14285714285714285,0.8555555555555556,0.8571428571428571,0.8541114058355438,0.6708203932499369,0.9081632653061226,0.9160979788799337,0.8328912466843501,0.8571428571428571,0.008,0.0,0.01,0.0,10.0,0.0,16914.0,22648.0,3900.0,100.0,95.23809523809524,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,4,7,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,193.0,21.0,17.0,4.0,0.0,80.95238095238095,19.047619047619047,0.0,0.5714285714285714,0.3018239232301338,0.3855387121178373,66.62905475080314,81.66439522726273,19.32797548485784,13.552810286650825,5.7751651982070165,0.9203797849932306,0.6453719184119441,0.2750078665812865,6.66455434770618,0.31735973084315144,34.48138866342937,0.8571428571428571,12.0,0.2857142857142857,2.0,0.7142857142857143,5.0,0.14285714285714285,2.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.826530612244898,0.922556907378336,0.8095238095238095,0.23809523809523808,0.7619047619047619,0.19047619047619047,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.5714285714285714,0.826530612244898,0.8300316746745318,0.7857142857142857,0.8095238095238095,0.007,0.0,0.01,0.0,10.0,0.0,16578.0,22648.0,3900.0,100.0,90.47619047619048,?,100.0
Glass-weka.filters.unsupervised.attribute.MakeIndicator-Clast-V2-N-weka.filters.unsupervised.attribute.ReplaceMissingValues,4,8,weka.classifiers.meta.XGBoost,'-S 1 -I 100 -W weka.classifiers.rules.XGBoostRules -- -S 1 -colsample_bynode 0.5 -eta 0.3 -gamma 1.0 -lambda 1.0 -max_depth 6 -min_child_weight 1.0 -subsample 0.5',-7904453909409312251,2.02310192128E7,193.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,0.6666666666666666,0.28733483186640746,0.3755069383474035,63.430519487489974,79.53947569967767,19.32797548485784,13.172182531025982,6.15579295383186,0.9203797849932306,0.6272467871917135,0.29313299780151714,7.447486933324934,0.35464223492023494,38.53216255970282,0.9285714285714286,13.0,0.2857142857142857,2.0,0.7142857142857143,5.0,0.07142857142857142,1.0,0.8666666666666667,0.9285714285714286,0.896551724137931,0.6708203932499369,0.8571428571428571,0.9336469086469088,0.8571428571428571,0.21428571428571427,0.7857142857142857,0.14285714285714285,0.8555555555555556,0.8571428571428571,0.8541114058355438,0.6708203932499369,0.8571428571428571,0.8510027010027011,0.8328912466843501,0.8571428571428571,0.007,0.001,0.01,0.0,10.0,0.0,16794.0,22648.0,3900.0,100.0,90.47619047619048,?,100.0
